place,frequency,lat,lon
東宇和,1,34.9163394,116.5002804
二龍,1,31.5013073,117.2643871
ブルガリア,1,42.6073975,25.4856617
柴崎,1,35.6542424,139.5670439
光町,1,34.2444714,132.5353116
ちくま,1,36.5336984,138.120123
満屋,1,34.2483564,135.2802201
楓川,1,33.250625,133.205173
順慶町,1,38.2685299,140.8678086
仁方,1,34.2217043,132.6553148
丼池,1,36.750563,138.061975
福生,1,35.7423308,139.3278791
華聖頓,1,38.8950368,-77.0365427
名塩,1,29.0883556,120.82471
満清,1,34.684862,135.511844
神丘,1,33.3961047,115.089554
添上,1,31.5774925,130.5273184
安礼,1,34.6344168,135.493857
名次,1,35.7820314,139.7854959
射水,1,25.9452278,110.4058713
ロゼッタ,1,30.7787596,30.7570732
神門,1,35.675781,140.236782
万代,1,24.2426935,110.0441587
士別,1,44.1719634,142.3878556
金津,1,37.749825,139.130982
真尾,1,23.631894,108.4206
白峯,1,29.388259,120.468174
まつるべ,1,39.032781,140.836317
勝間田,1,35.0358088,134.1189582
嶋根,1,35.7819102,139.797285920612
南ア,1,12.91545745,-0.065956160422186
照降町,1,33.9451988,134.5476063
新井,1,37.0268354,138.2557851
Tokyo,1,35.6812665,139.757653
ギリシァ,1,34.8129919,135.528146
サゼ,1,43.9412882,4.6818544
ロシュフォール,1,35.36587485,139.56020827652
ブルターニュ,1,48.2640845,-2.9202408
鳥栖,1,33.3738611,130.5198513
南風崎,1,33.0869357,129.8012427
興善町,1,34.996813,135.775867
大雄,1,39.34104,140.470512
頴川,1,34.6682269,135.4902944
河内野,1,31.733206,130.294255
見島,1,34.7782565,131.140119502685
すえず,1,29.4165427,32.1490967
ハミルトン,1,43.2560802,-79.8728583
日岡,1,34.7786003,134.8571737
稲村が崎,1,35.3016962,139.5254624
インカ,1,39.7211448,2.9111493
バンベリー,1,-33.3267797,115.636698
砂町,1,36.690594,137.220899
吉安,1,27.0937349,114.961355
アムール,1,3.1288655,32.1024832754124
城濮,1,22.8483,108.924
碩田,1,36.3894291,139.0717283
パプ,1,40.8743693,71.0970171
滝上,1,32.691247,131.147908
関中,1,35.7308454,139.575442930797
ハノイ,1,21.0294498,105.8544441
サカイ,1,34.529124,135.50156
ベオ,1,43.3331718,-8.8371822
丹陽,1,32.0109736,119.6012702
竜虎,1,23.4003135,116.7536935
屋裏,1,1.3391943,103.870821518231
テカテ,1,21.8078778,-102.2672863
南鮮,1,18.7544594,100.624804
北鮮,1,46.3589545,127.4990896
指宿,1,31.2368332,130.6426613
雪裡,1,-33.8698439,151.2082848
延沢,1,38.5815018,140.4451024
保内,1,37.6393074,139.0147116
田名,1,35.5496019,139.3390342
エルマ,1,35.72301315,139.777028700044
ロマ,1,41.8933203,12.4829321
成皐,1,35.885432,140.377669
徳光,1,34.758365,137.900921
後晋,1,22.7223496,120.3162548
神海,1,35.5430335,136.6411198
上町,1,35.6432455,139.6468285
サンチ,1,23.487047,77.740622
九寨,1,40.0893601,122.107075
杉坂,1,29.557068,111.526321
おおいそ,1,34.5529243,135.0023942
神宮前,1,35.1255846,136.9124841
位山,1,35.5391697,129.3119136
あいづ,1,34.830312,138.30381
こまつ,1,36.4032931,136.4495465
ギーセン,1,50.5862066,8.6742306
サヴォイ,1,34.6917169,135.1928394
ココス,1,-12.0728315,96.8409375
ストレーザ,1,38.260134,140.803410920887
モンテカルロ,1,34.8034656,132.8786653
バルセローナ,1,41.3828939,2.1774322
アルジェ,1,36.7753606,3.0601882
ヴェローナ,1,35.27898755,136.86969105
コンスタンツ,1,47.659216,9.1750718
トリノ,1,45.0677551,7.6824892
リヒテンシュタイン,1,47.1416307,9.5531527
アルトドルフ,1,34.6481152,136.1224867
テューリンゲン,1,50.9014721,11.0377839
Ｋ２,1,35.8818694,76.513741
アーヘン,1,50.776351,6.083862
モンテローザ,1,35.4443326,139.6296429
ミュンスター,1,51.9625101,7.6251879
ハクサン,1,36.5143504,136.5658067
ジェノヴァ,1,35.5501224,139.5254367
古原,1,36.0163726,106.2386742
麻生,1,42.3788774,-72.032366
板取,1,35.724923,136.76853
いしかり,1,43.171677,141.3159605
小涌谷,1,35.2405028,139.0528473
八街,1,24.6670402,102.3606043
關原,1,24.187222,121.3375
三根,1,33.1245017,139.798257
葉鹿,1,26.122719,112.6788437
シッカ,1,32.7768653,76.1174011
石薬師,1,31.5915793,130.5386297
榎坂,1,31.1199386,117.3784253
田村町,1,34.3095328,134.0305634
柵の内,1,34.8295825,132.9577307
袖ヶ浦,1,35.4321694,139.9578236
境川,1,35.348094,107.431358
西浜,1,45.3854174,141.6445505
北島町,1,34.1313964,134.5528621
こつま,1,34.6259936,135.490399
北蒲,1,38.559972,141.0226175
男衾,1,36.1074889,139.2341747
西加茂,1,34.6746795,133.8259137
東彼杵,1,33.0396976,129.9149795
安岐,1,24.4616991,118.3254986
筒木,1,24.9655723,109.6649035
アンマン,1,31.9515694,35.9239625
益城,1,32.941419,113.93606
舞込,1,36.719111,137.1657966
菱野,1,33.382444,130.752427
南漢,1,36.638392,127.6961188
室利佛逝,1,23.525133,119.570259
南台,1,39.864701,114.9965513
屏風ヶ浦,1,35.7060864,140.7893142
テンマ,1,34.7049267,135.5123086
レナ,1,48.1113387,-1.6800198
セヤ,1,35.4703958,139.4825295
コダイ,1,34.507977,135.487691
バーバンク,1,34.1812089,-118.307201
ベスビオ,1,40.8224148,14.4292922
奥村,1,27.1009002,142.2030858
瀬戸内,1,35.5708189,139.421591
燕都,1,33.3398791,120.1483808
とう,1,16.5986677,80.8905362
鉛山,1,30.6397295,116.5767197
赤根,1,38.43632,141.494994429248
兜島,1,38.346834,141.062524764019
奧瀬,1,40.5853042,141.1088188
六日,1,29.1496776,88.1986727
春江,1,36.1294122,136.2287293
古間木,1,35.855386,139.925893
蕪島,1,35.5068558,134.4021894
第六天町,1,35.1462402,136.8449811
富里,1,23.1791523,121.2484471
加茂町,1,35.1780559,134.0543929
手結,1,35.5380348,132.971485
小鹿田,1,26.1965305,127.6670333
熊川,1,35.7284457,139.3354073
マンテ,1,6.0533791,11.2072612
納屋橋,1,35.1678788,136.8918378
坂手,1,34.4048383,131.7401504
大木,1,24.4937526,109.2419947
舟山,1,29.9873344,122.2030363
皆生,1,22.7195449,115.4493666
松屋町,1,34.6754171,135.5122194
福博,1,36.8506039,136.7765222
矢岳,1,32.1043058,130.7698091
ベレン,1,-1.45056,-48.4682453
西彼杵,1,26.3715287,120.4703444
ドバイ,1,25.2653471,55.2924914
天の川,1,36.987216,140.706046
よし原,1,35.6552046,139.5284903
らかん,1,34.1353119,134.4296591
彦島,1,34.271448,132.308872180478
下栗,1,36.165975,139.95911
砥部,1,22.8019747,107.2119142
スウエーデン,1,59.6749712,14.5208584
ムガール,1,34.6827793,135.496497
斉川,1,33.9074702,135.1537538
蜆川,1,34.854424,136.970389
高井田,1,34.6783801,135.5719241
ゴルカ,1,28.2708368,84.8407583095628
峰ヶ原,1,34.2886707,133.9437169
勝母,1,38.4906356,139.5175861
東の原,1,35.3914706,139.2326557
プンツォリン,1,26.8639605,89.3837363
オーミ,1,36.467315,138.0310475
カム,1,43.1162078,-0.9060738
ペンバ,1,-5.16906245,39.799425084716
まつ原,1,43.0908448,141.3432932
南伊豆,1,23.8398,102.458
神子元,1,31.1133773,121.384441361073
ロアン,1,49.4404591,1.0939658
安城,1,34.9601972,137.0871923
安達ヶ原,1,37.59493565,140.464106554825
楼蘭,1,35.710175,139.776113
いぎりす,1,54.7023545,-3.2765753
はねだ,1,35.5479444,139.7466458
鶴巻町,1,35.7096099,139.7269776
山吹町,1,35.7078786,139.7299978
中広,1,34.748815,134.394722
撫松,1,42.2360009,127.6202692
ウバ,1,-21.12,-42.942777
なとり,1,38.171499,140.8917335
合井,1,51.3201891,-0.5564726
小戸,1,37.863837,139.475639
米蘭,1,45.4641943,9.1896346
土口,1,36.5533931,138.157832
船形,1,30.1721734,117.5049716
直方,1,33.748639,130.7242286
邑久,1,34.66841,134.0910584
繁藤,1,33.6805103,133.6899233
荘川,1,36.7467563,137.0463825
津幡,1,36.6577079,136.7307683
浅口,1,28.8602481,118.4595167
竹野,1,35.6499609,134.7563763
伊予三島,1,33.9795874,133.5423253
龍原,1,38.0000001,101.9999999
濟州,1,33.4887737,126.4987083
浦城,1,27.920665,118.5364676
臨潼,1,34.3898041,109.207605
乾州,1,28.2576833,109.6935009
高昌,1,42.85512185,89.5284645180696
京義,1,35.5757734,126.8419169
道陽,1,37.100967,101.3565861
滝の沢,1,36.734339,138.172991
江寧,1,31.9560818,118.8397492
マール,1,33.9854731,48.8459926
Britain,1,54.31536155,-1.91802349480124
阿倍野,1,34.6424856,135.5119918
伊勢佐木町,1,35.4432033,139.6304861
南濃,1,28.9495293,118.5241242
有度,1,27.0165432,113.3917808
鰐淵,1,35.4404076,132.7460976
台原,1,37.870009,112.5452739
王ヶ鼻,1,36.2274008,138.0975329
扉峠,1,36.0853732,137.2518072
川島,1,36.2958866,139.9157032
三間坂,1,33.194725,129.9476933
しんじ,1,35.4065597,132.9085798
千鳥ヶ淵,1,35.69146255,139.74753603424
曹魏,1,29.0427135,112.368929
軽島,1,34.4604255,133.984582028464
根占,1,36.034178,103.8485056
ワーフル,1,34.494248,135.5611645
立待,1,40.1519067,140.3069455
和水,1,36.0154,108.269943
与那城,1,26.3257682,127.8940344
ウエストミンスター,1,39.8366528,-105.0372046
空木,1,44.56496885,-123.278957115031
渋池,1,36.68800705,138.502031426741
裏寺,1,35.0955792,136.9262563
冠島,1,13.4499943,144.7651677
ひえい,1,35.6693576,139.7605481
羽束師,1,44.8381222,126.5271463
碑文谷,1,35.6230119,139.6846187
裾花,1,40.5146873,120.8143473
木城,1,28.7934861,118.2038006
星岡,1,32.2836121,120.5731027
赤薙,1,36.1026337,110.6784404
小田代原,1,36.77563275,139.425168365464
イエナ,1,50.9281717,11.5879359
馬毛,1,28.83544,119.73782
香水,1,34.2011121,119.5722532
あじあ,1,2.91583,31.026949
軽川,1,43.1114609,141.229847
耳原,1,26.1145157,99.949865
大玉,1,25.403041,114.3566689
小布施,1,36.6992135,138.3130351
天美,1,25.019167,117.301111
タイフ,1,28.9807414,105.6388766
け色,1,26.9507357,99.9340498
聖天下,1,32.0908809,121.0914293
森下,1,35.6879977,139.7970443
緑,1,49.8158683,6.1296751
バイロイト,1,49.9427202,11.5763079
ユカタン,1,20.6845957,-88.8755669
勢理客,1,26.6791468,127.987504
ボーンマス,1,50.7446732,-1.85795773963504
神川,1,43.7211231,142.0409293
合浦,1,21.6635899,109.2029238
三養基,1,28.613114,116.2744255
北茂安,1,30.6600218,114.9458358
境港,1,34.9717115,138.3892221
富田林,1,34.5045286,135.6010146
谷汲,1,33.7498533,118.6907091
ハノーバー,1,39.7999157,43.2790922
リューベック,1,53.866444,10.684738
駒形町,1,36.344303,139.137382
新湊,1,36.7825348,137.0794368
知夫,1,37.5404322,121.3950498
伏見町,1,35.4432994,139.6136219
朝和,1,39.6191791,119.2482688
本城,1,33.8747932,130.7227363
小見川,1,35.8501038,140.6046608
鳥籠,1,35.124064,136.8898433
大台ヶ原,1,34.1806498,136.0969884
マンハッタン,1,40.7896239,-73.9598939
はかた,1,33.5900436,130.4203556
ラロトンガ,1,-21.24755285,-159.776109042845
華陰,1,26.751477,100.0733009
汝南,1,32.9048251,114.3037627
湖広,1,21.2022478,110.2427079
張掖,1,38.9365134,100.4556326
白溝,1,24.1219052,121.1684757
中峰,1,35.4900051,139.1755074
沛県,1,34.7300367,116.9328854
龍州,1,22.4360306,106.8719711
東平,1,35.9364734,116.4646998
中都,1,32.8754903,117.5260756
浙東,1,31.624621,99.0029977
方正,1,45.7863708,128.9272494
西寧,1,36.824463,101.440811
九龍,1,22.3116452,114.1767885
べるが,1,-2.7569671,103.5741612
下關,1,33.9493851,130.9217895
モンタナ,1,47.3752671,-109.638757
ボリビア,1,-17.0568696,-64.9912286
ナイアガラ,1,37.5491095,126.8784699
イリノイ,1,40.0796606,-89.4337288
ルスツ,1,42.7374243,140.8754821
プレトリア,1,-25.7459277,28.1879101
ヤクーツク,1,62.0274078,129.7319787
やす,1,35.0932388,136.0159278
フラム,1,51.4983142,-0.227878183582224
西仲,1,33.2734237,132.6432816
行方,1,36.0526905,140.4625839
加佐,1,34.808436,134.9837263
香櫨,1,34.9113668,134.735907
下渋,1,28.5804305,85.2377809
エレン,1,48.9084744,-0.1602503
天川,1,35.1790311,135.910462
安代,1,37.575793,138.933105
暮坂,1,21.616715,110.5977564
道下,1,34.1972471,133.0808431
九里,1,29.4835061,103.5424893
山垣,1,36.4159447,137.1923576
西伊豆,1,35.648283,139.557751
宇久須,1,34.8462247,138.7829881
星山,1,31.308347,110.803953
玉里,1,23.3315585,121.3115556
佐倉,1,35.7096485,140.2261029
大畑,1,36.3497007,127.3849016
五日市,1,34.36691745,132.368134001422
宮守,1,39.3504373,141.3503073
丹内,1,35.0089031,135.7808261
小国,1,38.061418,139.7502082
鳥奴,1,34.0537956,133.0092211
本吉,1,23.916625,112.060408
生石,1,38.923434,139.94659
小牛田,1,38.5414704,141.0642558
あさう,1,46.4388969,26.4008405
曹州,1,46.2042861,9.8838871
威海衞,1,37.5120997,122.1152599
松伏,1,22.4620072,113.9969877
ボゴタ,1,4.6534649,-74.0836453
報得,1,39.0183366,111.0748263
モロカイ,1,21.1344895,-157.007153885139
サウジ,1,26.37637,127.145607
龍山,1,37.5301906,126.9651428
マイセン,1,51.1630871,13.4704939
大物の浦,1,35.04953515,135.780791124385
蹴上,1,35.0076682,135.7904866
一ノ沢,1,37.1600358,140.4550925
七会,1,36.211393,139.271484
鵜鷺,1,34.1313896,131.9152404
山国,1,34.9079124,134.9726415
寒霞,1,35.6209967,117.0295995
北黒,1,51.1595279,7.5874496
忠生,1,28.3831544,129.5353815
下相,1,26.631944,109.654402
御前崎,1,34.6004916,138.2205399
響灘,1,27.8328352,112.9388078
藺牟田,1,31.7791005,129.7896695
長湫,1,28.72775,121.929583511538
津江,1,30.6013439,104.1143806
豊根,1,35.2434212,140.0779846
振草,1,35.1093483,137.6539748
幡豆,1,35.6806824,139.6280707
川渡,1,33.5244574,133.12321
揖宿,1,35.561763,139.663954
白方,1,24.0759684,106.6490953
勝北,1,35.1048089,134.1128312
志布志,1,31.4731589,131.0983488
金郷,1,22.8614211,115.705431
久場,1,28.4360722,129.5952844
柿生,1,35.5895773,139.4975602
志田,1,32.2308142,120.936598
臼井阿原,1,35.6004493,138.514684
城郷,1,25.4215461,118.9898242
浮島ヶ原,1,34.772814,136.059387
うきは,1,33.3473997,130.7552293
大間々,1,36.4327903,139.2731739
瀬棚,1,42.5454124,-6.5938719
留萌,1,43.9427832,141.6520983
美谷,1,28.4366385,103.0766357
依知,1,32.2750989,119.1790898
東満,1,21.9644378,107.1612445
高座,1,35.129788,133.8678895
相原,1,35.6068438,139.3316885
広幡,1,38.3133201,140.8880146
トウマ,1,43.8257933,142.5170687
赤浜,1,34.6878574,133.7964373
穴虫,1,34.5454038,135.6730778
南高来,1,36.57051,136.949109
谷地,1,39.5634429,140.6018451
宇津ノ谷,1,34.943229,138.299544
上山口,1,34.1825922,131.48498
北葛飾,1,35.8948427,137.9190952
間鎌,1,36.1233038,139.6961939
周防大島,1,33.912194,132.249072370583
安下,1,26.8474621,100.1448847
沼袋,1,35.7192687,139.6646063
西袋,1,36.7664439,31.3892197
河和,1,34.7780518,136.9121052
風道,1,48.4012078,134.482011079717
下呂,1,35.8057842,137.2396173
土野,1,24.695254,121.0151623
南会津,1,35.4580532,139.5146835
糸沢,1,37.9094604,140.1284431
程窪,1,26.932605,114.766545
傾城ヶ窪,1,35.318601,139.346462508372
大保,1,33.4108241,130.5579293
吾川,1,41.1462044,111.2120779
御津,1,36.8264529,137.4057296
細入,1,36.5289172,137.2294109
天の香具山,1,37.0426691,140.169993407987
琴浦,1,37.8062747,138.2533908
西磐井,1,32.2017794,119.1095556
幸島,1,31.45257675,131.375682953587
国東,1,42.7422683,120.3608799
西国東,1,35.5560787,116.9085933
利田,1,35.6595146,139.3814849
鹿深,1,34.9686828,136.1714099
滸我,1,35.0380961,117.4739313
九戸,1,26.5188,108.632
安家,1,45.0056178,127.5795279
普代,1,40.0051942,141.8859169
周桑,1,50.7862939,8.3751232
奈路,1,33.649193,133.606387
多野,1,35.092531,136.8490934
鏑川,1,36.263401,138.98175
乾川,1,34.667935,135.780031
半沢,1,36.415131,139.390577
津房,1,39.766501,122.6501829
西村山,1,37.0411449,139.8626636
阿手,1,35.5367698,139.6992135
本巣,1,35.4882454,136.6697533
安諦,1,25.193485,118.586807
高来,1,36.7575252,137.286264
石原,1,35.3011336,135.1807397
布良,1,34.919026,139.8288299
根雨,1,35.2415935,133.4420726
東加茂,1,34.6757736,133.8330376
弥富,1,35.1142525,136.7257641
遠敷,1,35.489677,135.780645
速星,1,36.664023,137.160412
狩尾,1,34.9459752,134.5395568
求麻,1,31.5832024,118.1118637
岨谷,1,34.773168,133.7013129
蕎原,1,34.3711403,135.4178985
タマ,1,42.0568108,-92.5433918
坂内,1,23.7230785,108.6051029
鳳至,1,45.39551165,141.692849968512
朝酌,1,35.4647082,133.1027311
海崎,1,32.995921,131.8879938
道免,1,33.2040069,130.3180432
田無,1,35.7273146,139.5394387
鬼ヶ城,1,33.8902908,136.1163562
森吉,1,40.0437529,140.548155
与倉,1,35.875973,140.47905
蘇我,1,35.5813725,140.1311573
松之山,1,37.0865983,138.6078448
坂足,1,34.9566185,139.7888001
函南,1,35.1087265,138.9709903
十二所,1,40.2144009,140.6678939
富加,1,41.4620482,15.5432595
浜久須,1,35.6551517,134.8830838
仁位,1,34.9782626,134.3293019
北桑田,1,38.8924355,140.9465359
殿ヶ谷戸,1,35.629731,139.3793205
笹目,1,37.661103,139.253823
館村,1,23.5837623,113.7070756
久下田,1,36.375811,139.9715254
国府台,1,35.7364217,139.9025067
沖水,1,36.737598,137.096394
郡元,1,31.5631778,130.5459865
華川,1,47.0263328,130.7130303
騎西,1,42.4804953,85.4633464
御根,1,34.4171265,139.291666560793
倉賀野,1,36.3002099,139.049137
阿州,1,33.8486015,134.340570285868
宇治田原,1,35.7007664,139.7197877
小代,1,34.507977,135.487691
亀嵩,1,35.206545,133.05331
谷保,1,35.6814454,139.4465862
思川,1,30.5000001,102.4999999
上都賀,1,35.7125262,139.7798918
国後,1,30.5762674,114.3595719
荒島,1,35.9574858,120.1892358
寄島,1,3.5762053,102.3703383
江沼,1,35.4656487,139.6226454
須戸,1,37.918032,139.196507
菟田,1,24.4043571,109.236602
詫間,1,34.2210622,133.6928818
戸井,1,34.5231785,118.3558879
ハナグリ,1,35.0881086,132.7754543
東置賜,1,36.3772446,140.4687977
黒木,1,37.8133977,140.901351
多田良,1,35.0394588,139.8332253
油木,1,35.044267,133.119256
宍粟,1,34.7088248,133.7223434
上小阿仁,1,39.8586277,140.3244424
ハマイバ,1,35.6617476,138.8495769
弓田,1,35.7675805,137.9388746
梅島,1,35.773442,139.799842758719
乙津,1,35.7313414,139.1898874
奥領家,1,31.441019,115.1608935
山香,1,25.132368,115.000952
七ヶ宿,1,37.9932268,140.4414994
滝根,1,27.7331675,118.3576178
東白川,1,42.9744283,141.2960772
下益城,1,35.7125153,139.7774669
御幸,1,33.316789,131.471223
神納,1,34.718748,136.487267
矢井,1,34.707105,134.0611686
石巻,1,38.4352418,141.3038047
高遠,1,39.4405854,127.2493241
つくい,1,35.5926617,139.704997
喜多方,1,37.6439547,139.8678239
猫魔,1,40.838268,116.258956
上本町,1,31.6019266,130.5598869
ルベシベ,1,43.7856219,143.6213563
箱の浦,1,34.3341822,135.1957962
島坂,1,28.8727011,85.3077463
堺浦,1,34.8065127,137.3715102
うるま,1,26.384705,127.851324
ウルップ,1,45.90017725,149.989874941066
江府,1,23.2145867,120.1340333
武威,1,37.928881,102.6359886
羽倉,1,35.0059218,117.0715304
曦,1,-46.4711556,-73.5206714
日義,1,35.8782708,137.7700858
口羽,1,34.8847846,132.6709601
芦安,1,31.7383487,116.5142252
蓬沢,1,29.8795555,116.5593278
仙水,1,26.0792925,111.5422174
ユーゴ,1,42.1894903,-1.5668883
孤竹,1,24.7007204,116.9828745
善福寺,1,35.7143948,139.590818
分倍,1,26.779651,116.9377084
中目黒,1,35.6441395,139.6988317
内部,1,34.9255601,136.5868264
上前津,1,35.1573806,136.9066883
シャリ,1,43.9124057,144.6720651
丹取,1,33.6999304,92.5064912
江戸崎,1,35.960328,140.318988
満蒙,1,21.6781,101.36
オウル,1,34.9478761,135.7678299
ビンチ,1,10.00922,8.702815
翁島,1,37.5527233,140.0541867
銅駝,1,35.6643418,139.7625088
戸無瀬,1,35.7176165,139.5306215
大郷,1,27.2245893,111.4334252
下長者町,1,37.93071605,139.073139587092
北相馬,1,37.8028828,140.9254798
メルシン,1,2.4298532,103.835494
久礼,1,37.6032517,127.1433747
小鹿野,1,36.0228715,138.9967334
神楽岡,1,43.7451454,142.3583198
浅羽,1,34.718533,137.927061
宮,1,28.441991,104.7081801
新切,1,37.1237361,140.1959059
ばんだい,1,37.5621397,139.9888201
巴川,1,31.507354,103.694276
宮ヶ崎,1,34.0137995,133.0117505
岩櫃,1,35.9501595,139.6929146
茅渟,1,34.7615678,136.1357438
白峰,1,29.388259,120.468174
丹原,1,34.3336177,135.6969404
燒山,1,27.9183429,112.5216491
加奈太,1,35.0122975,135.7641821
ボスニア,1,44.3053476,17.5961467
五香,1,36.8167149,112.8881728
鉄囲,1,35.44804925,133.071278804194
エリン,1,50.43876,2.20863
デルフト,1,52.0114017,4.35839
康定,1,30.0014182,101.9548235
シェバ,1,11.717339,4.307034
白竜,1,44.09911,143.391864
ハウル,1,-17.4982178,-149.912471
川本,1,34.0931525,131.7922972
仁礼,1,45.7864778,126.6499295
京摂,1,37.089664,139.59483
大冠,1,27.8985811,103.9230603
都農,1,32.2509827,131.5682475
町見,1,26.5551921,128.062756
モーリシャス,1,-20.2759451,57.5703566
テルチ,1,49.1842267,15.4534406078894
南丹,1,25.1527458,107.4050876
華南,1,46.28453465,130.700690623482
僧伽羅,1,35.966637,101.386076
灰塚,1,32.9459799,131.062051
パレンバン,1,-2.9888297,104.756857
オリノコ,1,7.6336701,-64.8504067
白崎,1,37.3633912,138.5558473
アクラ,1,5.5571096,-0.2012376
セッテ,1,64.90446865,124.695768711735
青墓,1,34.7170563,135.2806737
藤白,1,34.143145,135.21007
韶州,1,8.583333,4.566667
靭,1,48.1113387,-1.6800198
鄭国,1,23.4195688,113.8884065
サルタ,1,35.9907319,140.6312358
村山,1,38.4770786,140.3864953
彰化,1,24.0818253,120.5381352
アルザス,1,48.24917645,7.4074699518555
トンキン,1,51.2095456,-102.2643895
おたる,1,43.1906806,140.9946021
江別,1,43.110455,141.5572956
クチャ,1,41.7116961,82.9583247
桐ケ谷,1,36.046865,138.540321
大泉,1,41.28838,95.18418
村櫛,1,22.4719097,101.9649053
白州,1,22.35626505,113.874689299684
下細谷,1,36.041645,139.4521157
古部,1,32.8561958,130.2129985
福江,1,34.0471135,130.9156608
クルナ,1,22.9372087,89.2852741
滿蒙,1,21.6781,101.36
阿富汗,1,33.7680065,66.2385139
南濠,1,33.9124962,116.3292718
元屋敷,1,38.3290679,141.163435
ぼっけ,1,43.6009086,144.4066254
葛山,1,36.6710066,138.1665584
あめりか,1,39.7837304,-100.445882
神通,1,31.4907833,119.5692066
笹津,1,36.5620538,137.2111672
阿佐ヶ谷,1,35.7048403,139.6354724
北奥,1,28.0162173,86.9235711
今橋,1,34.3417322,134.0591404
鶴来,1,36.4522166,136.623981
白土,1,34.0293,111.426
覚道,1,32.1236083,130.2704287
たご,1,12.7543008,4.2347535
猫実,1,36.0390967,139.9311662
生洲,1,29.5644007,120.8266704
神宮,1,34.4566556,136.723074739529
しがらき,1,34.8779829,136.0586087
五福,1,29.120425,109.1136308
南牧,1,36.523226,138.988906
北牧,1,36.531446,138.990961
玉山,1,28.6839525,118.2402868
すせ,1,45.1372115,7.0539789
倉梯,1,29.3480343,87.8427271
あきつしま,1,11.9871,119.9735333
上野毛,1,35.6119862,139.638886
葦穂,1,22.816944,120.291944
あたけ,1,34.0579339,134.568953341581
横笹,1,22.773994,109.171195
万座,1,40.2719398,140.8048935
真田,1,35.3709808,139.2769657
早来,1,42.7654072,141.8141626
仙岩,1,27.4758639,119.3717436
馬淵,1,33.7884925,118.3224535
大治,1,37.4944743,127.0631933
みかさ,1,35.2851844,139.674341266669
矢板,1,36.8067528,139.9328265
きくな,1,35.5096856,139.6302732
とおの,1,39.3324341,141.5311486
澤市,1,35.0332115,133.6031172
ちがさき,1,35.329479,139.405371
高清水,1,38.660339,141.00364
玉原,1,31.22963815,121.48758839249
蝉ヶ沢,1,37.670649,140.336253
小出俣,1,37.2337116,138.953482
河上,1,26.9976816,99.6663628
穴村,1,36.1434199,114.581995
土樽,1,36.8747483,138.8622042
根岳,1,35.164002,137.025756
平山,1,38.4065192,113.8679547
土沢,1,39.3831005,141.232926
神山,1,22.8347088,114.9845731
茗溪,1,26.359355,117.1967922
室浜,1,34.282308,132.2880399
花泉,1,38.8334586,141.180118
蛭ヶ小島,1,37.2142528,138.3220147
八牧,1,35.0690587,135.5318686
窪川,1,33.2123507,133.1371576
鏡沼,1,37.263813,140.353738
鐘が淵,1,34.3455174,132.1423039
安曇野,1,35.7209328,139.7798078
野麦,1,36.0399963,140.1338969
シェリ,1,47.0248824,2.57533336066557
忍岡,1,32.0076642,120.8217918
郡家,1,35.4132408,134.2511143
弥栄,1,35.5572208,139.3899068
寒田,1,22.9091277,115.0074685
藤津,1,35.48047,133.9071258
ツェレ,1,52.624056,10.081052
さがみ,1,35.3150415,139.307248936617
宜都,1,30.3819696,111.4436927
淤能碁呂,1,35.91909705,139.633800441635
檍,1,39.3467083,115.2509065
ネメア,1,37.8209952,22.6613055
金角,1,40.7734654,120.8662331
タンガ,1,-19.9160819,-175.202642
伯伎,1,42.141614,41.6748028
神座,1,32.7299691,101.955016
都志,1,35.1624819,136.8526192
乙訓,1,34.8948204,135.7363401
三諸,1,33.2562161,130.4695223
能古,1,33.6189343,130.3067582
有家,1,40.3238582,141.7729792
ゴータ,1,50.9494849,10.7014435
メソポタミア,1,34.9019732,42.0596465948082
大楊,1,35.6653,112.789
仙湖,1,23.3583695,108.0912926
金鶏,1,25.156,99.253
モソ,1,-17.53723495,168.249682867629
かさぎ,1,34.767727,135.940789
本別,1,43.4609094,144.7592282
利別,1,42.9344818,143.4253495
古丹,1,24.9104659,109.5228583
岬,1,38.0190612,110.4891824
神守,1,43.7731078,142.3633739
大蘇,1,24.9350546,110.0334538
佐紀,1,37.19413835,140.328961879588
法朗西,1,31.1001354,119.1374531
羅馬尼亜,1,45.9852129,24.6859225
塞耳比,1,50.84671435,4.35251411925089
勃牙利,1,34.5050713,114.0528059
柏島,1,35.4468773,132.6830421
目屋,1,35.2698445,134.229119291225
まつしま,1,38.3801612,141.067129
サツマ,1,31.90688,130.452724
燧ヶ岳,1,36.952958,139.2872596
那加,1,35.4005695,136.8353283
夕樂,1,30.0205534,119.3863881
仇し野,1,35.7296133,140.8274887
北殿,1,35.8794427,137.9840703
三茶,1,30.2992817,104.2977681
入来,1,2.8023079,101.7995013
天久,1,26.2348458,127.6846182
与論,1,27.4130525,88.8365221
棚原,1,26.2456623,127.7550208
舟橋,1,36.6842472,136.7206783
海老瀬,1,36.224719,139.655551
郷谷,1,34.151284,136.018107
キング,1,58.37546015,25.4234099140612
アラゴ,1,41.3787291,-0.7639373
テームズ,1,51.5575525,-0.781404
コーク,1,51.897077,-8.4654674
チャード,1,15.6134137,19.0156172
ハルジ,1,15.040592,44.422304
潮田,1,32.6524087,105.8800675
瀬波,1,38.228682,139.450248
雑色,1,35.5500415,139.7152021
