作品ID,作品名,first_published,main_published,main_based_on,文字遣い種別,図書カードURL,人物ID,姓,名,姓読み,名読み,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,テキストファイルURL,XHTML/HTMLファイルURL,Filename
24422,車,1900,1996,1950,新字新仮名,https://www.aozora.gr.jp/cards/000042/card24422.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/24422_ruby_14326.zip,https://www.aozora.gr.jp/cards/000042/files/24422_14354.html,kuruma
46160,草わかば,,1968,1902,旧字旧仮名,https://www.aozora.gr.jp/cards/001055/card46160.html,1055,蒲原,有明,かんばら,ありあけ,Kanbara,Ariake,著者,1875-03-15,1952-02-03,https://www.aozora.gr.jp/cards/001055/files/46160_ruby_57969.zip,https://www.aozora.gr.jp/cards/001055/files/46160_57996.html,kusa_wakaba
59061,草花日記,1900,1976,1900,新字新仮名,https://www.aozora.gr.jp/cards/000058/card59061.html,58,伊藤,左千夫,いとう,さちお,Ito,Sachio,著者,1864-09-18,1913-07-30,https://www.aozora.gr.jp/cards/000058/files/59061_ruby_65188.zip,https://www.aozora.gr.jp/cards/000058/files/59061_65231.html,kusabana_nikki
776,草枕,1906,1987,"1971, 1972",新字新仮名,https://www.aozora.gr.jp/cards/000148/card776.html,148,夏目,漱石,なつめ,そうせき,Natsume,Soseki,著者,1867-02-09,1916-12-09,https://www.aozora.gr.jp/cards/000148/files/776_ruby_6020.zip,https://www.aozora.gr.jp/cards/000148/files/776_14941.html,kusamakura
48842,草道,,1995,1925,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48842.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48842_txt_34076.zip,https://www.aozora.gr.jp/cards/000214/files/48842_34783.html,kusamichi
48842,草道,,1995,1925,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48842.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48842_txt_34076.zip,https://www.aozora.gr.jp/cards/000214/files/48842_34783.html,kusamichi
48852,草みち,1925,1995,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48852.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48852_ruby_49471.zip,https://www.aozora.gr.jp/cards/000214/files/48852_50019.html,kusamichi
48852,草みち,1925,1995,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48852.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48852_ruby_49471.zip,https://www.aozora.gr.jp/cards/000214/files/48852_50019.html,kusamichi
51378,草みち,1926,1995,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card51378.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/51378_ruby_49470.zip,https://www.aozora.gr.jp/cards/000214/files/51378_50020.html,kusamichi_jo
51378,草みち,1926,1995,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card51378.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/51378_ruby_49470.zip,https://www.aozora.gr.jp/cards/000214/files/51378_50020.html,kusamichi_jo
60018,草の中,1924,1981,1924,旧字旧仮名,https://www.aozora.gr.jp/cards/000168/card60018.html,168,横光,利一,よこみつ,りいち,Yokomitsu,Riichi,著者,1898-03-17,1947-12-30,https://www.aozora.gr.jp/cards/000168/files/60018_ruby_72286.zip,https://www.aozora.gr.jp/cards/000168/files/60018_72334.html,kusano_naka
805,草の親しみ,,1990,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000150/card805.html,150,薄田,泣菫,すすきだ,きゅうきん,Susukida,Kyukin,著者,1877-05-19,1945-10-09,https://www.aozora.gr.jp/cards/000150/files/805_txt_20995.zip,https://www.aozora.gr.jp/cards/000150/files/805_20996.html,kusano_shitashimi
48239,鎖ペンを握って,1913,2002,,新字新仮名,https://www.aozora.gr.jp/cards/000146/card48239.html,146,種田,山頭火,たねだ,さんとうか,Taneda,Santoka,著者,1882-12-03,1940-10-11,https://www.aozora.gr.jp/cards/000146/files/48239_ruby_31394.zip,https://www.aozora.gr.jp/cards/000146/files/48239_31556.html,kusaripen
49009,草津から伊香保まで,1911,1995,1913,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card49009.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/49009_ruby_69931.zip,https://www.aozora.gr.jp/cards/000214/files/49009_69984.html,kusatsukara_ikahomade
49009,草津から伊香保まで,1911,1995,1913,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card49009.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/49009_ruby_69931.zip,https://www.aozora.gr.jp/cards/000214/files/49009_69984.html,kusatsukara_ikahomade
53148,櫛,1908,2008,1979,新字新仮名,https://www.aozora.gr.jp/cards/001475/card53148.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/53148_ruby_57444.zip,https://www.aozora.gr.jp/cards/001475/files/53148_57481.html,kushi
60170,空想としての新婚旅行,1907,2015,1986,新字新仮名,https://www.aozora.gr.jp/cards/001581/card60170.html,1581,正宗,白鳥,まさむね,はくちょう,Masamune,Hakucho,著者,1879-03-03,1962-10-28,https://www.aozora.gr.jp/cards/001581/files/60170_ruby_72750.zip,https://www.aozora.gr.jp/cards/001581/files/60170_72802.html,kusoto_shiteno_shinkon_ryoko
42402,楠の話,1919,1967,1921,新字新仮名,https://www.aozora.gr.jp/cards/000906/card42402.html,906,豊島,与志雄,とよしま,よしお,Toyoshima,Yoshio,著者,1890-11-27,1955-06-18,https://www.aozora.gr.jp/cards/000906/files/42402_ruby_40361.zip,https://www.aozora.gr.jp/cards/000906/files/42402_41317.html,kusunokino_hanashi
53228,九谷焼,1924,1988,1949,新字新仮名,https://www.aozora.gr.jp/cards/001569/card53228.html,1569,中谷,宇吉郎,なかや,うきちろう,Nakaya,Ukichiro,著者,1900-07-04,1962-04-11,https://www.aozora.gr.jp/cards/001569/files/53228_ruby_49813.zip,https://www.aozora.gr.jp/cards/001569/files/53228_49814.html,kutaniyaki
48854,くつは虫,1925,1995,1928,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48854.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48854_txt_68235.zip,https://www.aozora.gr.jp/cards/000214/files/48854_68280.html,kutsuwamushi
48854,くつは虫,1925,1995,1928,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48854.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48854_txt_68235.zip,https://www.aozora.gr.jp/cards/000214/files/48854_68280.html,kutsuwamushi
47173,桑の実,1913,1971,,新字旧仮名,https://www.aozora.gr.jp/cards/000107/card47173.html,107,鈴木,三重吉,すずき,みえきち,Suzuki,Miekichi,著者,1882-09-29,1936-06-27,https://www.aozora.gr.jp/cards/000107/files/47173_ruby_61565.zip,https://www.aozora.gr.jp/cards/000107/files/47173_61604.html,kuwano_mi
49808,国栖の名義,1919,2008,,新字新仮名,https://www.aozora.gr.jp/cards/001344/card49808.html,1344,喜田,貞吉,きた,さだきち,Kita,Sadakichi,著者,1871-07-11,1939-07-03,https://www.aozora.gr.jp/cards/001344/files/49808_ruby_44382.zip,https://www.aozora.gr.jp/cards/001344/files/49808_44665.html,kuzuno_meigi
43512,葛のうら葉,1897,1983,,新字旧仮名,https://www.aozora.gr.jp/cards/001146/card43512.html,1146,清水,紫琴,しみず,しきん,Shimizu,Shikin,著者,1868-01-25,1933-07-31,https://www.aozora.gr.jp/cards/001146/files/43512_ruby_16526.zip,https://www.aozora.gr.jp/cards/001146/files/43512_16587.html,kuzuno_uraha
48853,くづれた土手,1925,1995,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48853.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48853_ruby_62513.zip,https://www.aozora.gr.jp/cards/000214/files/48853_62555.html,kuzureta_dote
48853,くづれた土手,1925,1995,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48853.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48853_ruby_62513.zip,https://www.aozora.gr.jp/cards/000214/files/48853_62555.html,kuzureta_dote
44331,脚本難,1925,1989,1926,新字旧仮名,https://www.aozora.gr.jp/cards/001154/card44331.html,1154,岸田,国士,きしだ,くにお,Kishida,Kunio,著者,1890-11-02,1954-03-05,https://www.aozora.gr.jp/cards/001154/files/44331_txt_32723.zip,https://www.aozora.gr.jp/cards/001154/files/44331_33636.html,kyakuhonnan
45970,「伽羅枕」及び「新葉末集」,1892,1969,,新字旧仮名,https://www.aozora.gr.jp/cards/000157/card45970.html,157,北村,透谷,きたむら,とうこく,Kitamura,Tokoku,著者,1868-12-29,1894-05-16,https://www.aozora.gr.jp/cards/000157/files/45970_ruby_22394.zip,https://www.aozora.gr.jp/cards/000157/files/45970_22967.html,kyaramakura_shinhazueshu
46709,キャラメルと飴玉,1922,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46709.html,96,夢野,久作,ゆめの,きゅうさく,Yumeno,Kyusaku,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46709_ruby_27637.zip,https://www.aozora.gr.jp/cards/000096/files/46709_27683.html,kyarameruto_amedama
54187,兄弟のやまばと,1926,1977,1931,新字新仮名,https://www.aozora.gr.jp/cards/001475/card54187.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/54187_ruby_71226.zip,https://www.aozora.gr.jp/cards/001475/files/54187_71275.html,kyodaino_yamabato
55261,郷土,1924,1995,,新字新仮名,https://www.aozora.gr.jp/cards/001471/card55261.html,1471,今野,大力,こんの,だいりき,Konno,Dairiki,著者,1904-02-05,1935-06-19,https://www.aozora.gr.jp/cards/001471/files/55261_ruby_55586.zip,https://www.aozora.gr.jp/cards/001471/files/55261_55633.html,kyodo
56693,恐怖,1913,1998,1981,新字新仮名,https://www.aozora.gr.jp/cards/001383/card56693.html,1383,谷崎,潤一郎,たにざき,じゅんいちろう,Tanizaki,Jun'ichiro,著者,1886-07-24,1965-07-30,https://www.aozora.gr.jp/cards/001383/files/56693_ruby_58787.zip,https://www.aozora.gr.jp/cards/001383/files/56693_58830.html,kyofu
56235,嘘言と云ふことに就いての追想,1915,2000,1915,新字旧仮名,https://www.aozora.gr.jp/cards/000416/card56235.html,416,伊藤,野枝,いとう,のえ,Ito,Noe,著者,1895-01-21,1923-09-16,https://www.aozora.gr.jp/cards/000416/files/56235_ruby_54965.zip,https://www.aozora.gr.jp/cards/000416/files/56235_55006.html,kyogento_iukotoni_tsuiteno_tsuiso
51406,教育談,1874,1999,1874,新字新仮名,https://www.aozora.gr.jp/cards/001510/card51406.html,1510,箕作,秋坪,みつくり,しゅうへい,Mitsukuri,Shuhei,著者,1826-01-15,1886-12-03,https://www.aozora.gr.jp/cards/001510/files/51406_ruby_72252.zip,https://www.aozora.gr.jp/cards/001510/files/51406_72300.html,kyoikudan
50895,教育家の教育,1907,2007,1907,新字新仮名,https://www.aozora.gr.jp/cards/000718/card50895.html,718,新渡戸,稲造,にとべ,いなぞう,Nitobe,Inazo,著者,1862-09-01,1933-10-16,https://www.aozora.gr.jp/cards/000718/files/50895_ruby_40240.zip,https://www.aozora.gr.jp/cards/000718/files/50895_41260.html,kyoikukano_kyoiku
49778,教育の事,1878,1999,"1959, 1970",新字新仮名,https://www.aozora.gr.jp/cards/000296/card49778.html,296,福沢,諭吉,ふくざわ,ゆきち,Fukuzawa,Yukichi,著者,1835-01-10,1901-02-03,https://www.aozora.gr.jp/cards/000296/files/49778_ruby_42045.zip,https://www.aozora.gr.jp/cards/000296/files/49778_42211.html,kyoikuno_koto
3640,教育の民主主義化を要求す,1919,1985,1919,新字新仮名,https://www.aozora.gr.jp/cards/000885/card3640.html,885,与謝野,晶子,よさの,あきこ,Yosano,Akiko,著者,1878-12-07,1942-05-29,https://www.aozora.gr.jp/cards/000885/files/3640_ruby_6453.zip,https://www.aozora.gr.jp/cards/000885/files/3640_6556.html,kyoikuno_minshushugika
46734,教育の目的,1879,1991,1980,新字新仮名,https://www.aozora.gr.jp/cards/000296/card46734.html,296,福沢,諭吉,ふくざわ,ゆきち,Fukuzawa,Yukichi,著者,1835-01-10,1901-02-03,https://www.aozora.gr.jp/cards/000296/files/46734_ruby_25781.zip,https://www.aozora.gr.jp/cards/000296/files/46734_26143.html,kyoikuno_mokuteki
50670,教育の目的,,2007,1907,新字新仮名,https://www.aozora.gr.jp/cards/000718/card50670.html,718,新渡戸,稲造,にとべ,いなぞう,Nitobe,Inazo,著者,1862-09-01,1933-10-16,https://www.aozora.gr.jp/cards/000718/files/50670_ruby_37831.zip,https://www.aozora.gr.jp/cards/000718/files/50670_38556.html,kyoikuno_mokuteki
51149,教育の最大目的,1911,2007,1911,新字新仮名,https://www.aozora.gr.jp/cards/000718/card51149.html,718,新渡戸,稲造,にとべ,いなぞう,Nitobe,Inazo,著者,1862-09-01,1933-10-16,https://www.aozora.gr.jp/cards/000718/files/51149_ruby_41564.zip,https://www.aozora.gr.jp/cards/000718/files/51149_42012.html,kyoikuno_saidai_mokuteki
57418,教育と迷信,1911,1976,,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57418.html,1474,丘,浅次郎,おか,あさじろう,Oka,Asajiro,著者,1868-12-31,1944-05-02,https://www.aozora.gr.jp/cards/001474/files/57418_ruby_62038.zip,https://www.aozora.gr.jp/cards/001474/files/57418_62039.html,kyoikuto_meishin
4873,虚弱,1908,1979,,旧字旧仮名,https://www.aozora.gr.jp/cards/000022/card4873.html,22,三島,霜川,みしま,そうせん,Mishima,Sosen,著者,1876-07-30,1934-03-07,https://www.aozora.gr.jp/cards/000022/files/4873_ruby_13475.zip,https://www.aozora.gr.jp/cards/000022/files/4873_14006.html,kyojaku
59988,橋上,1926,1976,1926,旧字旧仮名,https://www.aozora.gr.jp/cards/000067/card59988.html,67,萩原,朔太郎,はぎわら,さくたろう,Hagiwara,Sakutaro,著者,1886-11-01,1942-05-11,https://www.aozora.gr.jp/cards/000067/files/59988_txt_74363.zip,https://www.aozora.gr.jp/cards/000067/files/59988_74401.html,kyojo
48081,狂女と犬,1926,2002,,新字新仮名,https://www.aozora.gr.jp/cards/000262/card48081.html,262,小酒井,不木,こざかい,ふぼく,Kosakai,Fuboku,著者,1890-10-08,1929-04-01,https://www.aozora.gr.jp/cards/000262/files/48081_ruby_38292.zip,https://www.aozora.gr.jp/cards/000262/files/48081_39322.html,kyojoto_inu
53869,境界なき差別,1916,1964,,新字新仮名,https://www.aozora.gr.jp/cards/001474/card53869.html,1474,丘,浅次郎,おか,あさじろう,Oka,Asajiro,著者,1868-12-31,1944-05-02,https://www.aozora.gr.jp/cards/001474/files/53869_ruby_57467.zip,https://www.aozora.gr.jp/cards/001474/files/53869_57504.html,kyokai_naki_sabetsu
93,「鏡花全集」目録開口,1925,1971,,新字旧仮名,https://www.aozora.gr.jp/cards/000879/card93.html,879,芥川,竜之介,あくたがわ,りゅうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,1927-07-24,https://www.aozora.gr.jp/cards/000879/files/93_ruby_2011.zip,https://www.aozora.gr.jp/cards/000879/files/93_14953.html,kyokazenshu_mokuroku
45422,極夜の記,1925,2002,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000183/card45422.html,183,牧野,信一,まきの,しんいち,Makino,Shin'ichi,著者,1896-11-12,1936-03-24,https://www.aozora.gr.jp/cards/000183/files/45422_txt_38280.zip,https://www.aozora.gr.jp/cards/000183/files/45422_39362.html,kyokuyano_ki
55539,今日もまた,1922,1995,,新字新仮名,https://www.aozora.gr.jp/cards/001471/card55539.html,1471,今野,大力,こんの,だいりき,Konno,Dairiki,著者,1904-02-05,1935-06-19,https://www.aozora.gr.jp/cards/001471/files/55539_txt_55587.zip,https://www.aozora.gr.jp/cards/001471/files/55539_55634.html,kyomo_mata
50730,教門論疑問,"1875, 1875, 1875",2009,1875,新字新仮名,https://www.aozora.gr.jp/cards/001467/card50730.html,1467,柏原,孝章,かしわばら,たかあき,Kashiwabara,Takaaki,著者,1835-05-06,1910-11-05,https://www.aozora.gr.jp/cards/001467/files/50730_ruby_70918.zip,https://www.aozora.gr.jp/cards/001467/files/50730_70968.html,kyomonron_gimon
45229,虚妄と真実,1912,1980,1938,旧字旧仮名,https://www.aozora.gr.jp/cards/001055/card45229.html,1055,蒲原,有明,かんばら,ありあけ,Kanbara,Ariake,著者,1875-03-15,1952-02-03,https://www.aozora.gr.jp/cards/001055/files/45229_txt_20372.zip,https://www.aozora.gr.jp/cards/001055/files/45229_20554.html,kyomoto_shinjitsu
45229,虚妄と真実,1912,1980,1938,旧字旧仮名,https://www.aozora.gr.jp/cards/001055/card45229.html,1055,蒲原,有明,かんばら,ありあけ,Kanbara,Ariake,著者,1875-03-15,1952-02-03,https://www.aozora.gr.jp/cards/001055/files/45229_txt_20372.zip,https://www.aozora.gr.jp/cards/001055/files/45229_20554.html,kyomoto_shinjitsu
777,京に着ける夕,1907,1988,"1971, 1972",新字新仮名,https://www.aozora.gr.jp/cards/000148/card777.html,148,夏目,漱石,なつめ,そうせき,Natsume,Soseki,著者,1867-02-09,1916-12-09,https://www.aozora.gr.jp/cards/000148/files/777_ruby_1717.zip,https://www.aozora.gr.jp/cards/000148/files/777_43437.html,kyoni_tsukeru_yube
55936,京に着ける夕,1907,1958,,旧字旧仮名,https://www.aozora.gr.jp/cards/000148/card55936.html,148,夏目,漱石,なつめ,そうせき,Natsume,Soseki,著者,1867-02-09,1916-12-09,https://www.aozora.gr.jp/cards/000148/files/55936_ruby_66914.zip,https://www.aozora.gr.jp/cards/000148/files/55936_66960.html,kyoni_tsukeru_yube
49888,享楽人,1921,1995,,新字新仮名,https://www.aozora.gr.jp/cards/001395/card49888.html,1395,和辻,哲郎,わつじ,てつろう,Watsuji,Tetsuro,著者,1889-03-01,1960-12-26,https://www.aozora.gr.jp/cards/001395/files/49888_ruby_45666.zip,https://www.aozora.gr.jp/cards/001395/files/49888_46717.html,kyorakujin
48225,教師,1909,1977,,旧字旧仮名,https://www.aozora.gr.jp/cards/000118/card48225.html,118,長塚,節,ながつか,たかし,Nagatsuka,Takashi,著者,1879-04-03,1915-02-08,https://www.aozora.gr.jp/cards/000118/files/48225_ruby_48065.zip,https://www.aozora.gr.jp/cards/000118/files/48225_51029.html,kyoshi
51025,教師と子供,1921,1976,,新字新仮名,https://www.aozora.gr.jp/cards/001475/card51025.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/51025_ruby_47921.zip,https://www.aozora.gr.jp/cards/001475/files/51025_47956.html,kyoshito_kodomo
2308,郷愁,1926,1984,,新字新仮名,https://www.aozora.gr.jp/cards/000134/card2308.html,134,佐左木,俊郎,ささき,としろう,Sasaki,Toshiro,著者,1900-04-14,1933-03-13,https://www.aozora.gr.jp/cards/000134/files/2308_ruby_2509.zip,https://www.aozora.gr.jp/cards/000134/files/2308_13552.html,kyoshu
43799,競漕,1916,1970,,新字新仮名,https://www.aozora.gr.jp/cards/001151/card43799.html,1151,久米,正雄,くめ,まさお,Kume,Masao,著者,1891-11-23,1952-03-01,https://www.aozora.gr.jp/cards/001151/files/43799_ruby_24134.zip,https://www.aozora.gr.jp/cards/001151/files/43799_24697.html,kyoso
3863,京都人の生活,1926,1981,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3863.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3863_txt_12548.zip,https://www.aozora.gr.jp/cards/000311/files/3863_12827.html,kyotojinno_seikatsu
46407,京都人の夜景色,1920,1993,1974,新字旧仮名,https://www.aozora.gr.jp/cards/000014/card46407.html,14,村山,槐多,むらやま,かいた,Murayama,Kaita,著者,1896-09-15,1919-02-20,https://www.aozora.gr.jp/cards/000014/files/46407_txt_26278.zip,https://www.aozora.gr.jp/cards/000014/files/46407_26309.html,kyotojinno_yogeshiki
55661,経つくゑ,1892,1895,,旧字旧仮名,https://www.aozora.gr.jp/cards/000064/card55661.html,64,樋口,一葉,ひぐち,いちよう,Higuchi,Ichiyo,著者,1872-05-02,1896-11-23,https://www.aozora.gr.jp/cards/000064/files/55661_ruby_51550.zip,https://www.aozora.gr.jp/cards/000064/files/55661_51591.html,kyotsukue
47090,泣菫氏が近業一篇を読みて,1902,1965,,新字旧仮名,https://www.aozora.gr.jp/cards/001055/card47090.html,1055,蒲原,有明,かんばら,ありあけ,Kanbara,Ariake,著者,1875-03-15,1952-02-03,https://www.aozora.gr.jp/cards/001055/files/47090_ruby_40794.zip,https://www.aozora.gr.jp/cards/001055/files/47090_41598.html,kyukinshiga_kingyo
56541,急行十三時間,1926,2009,,新字新仮名,https://www.aozora.gr.jp/cards/000260/card56541.html,260,甲賀,三郎,こうが,さぶろう,Koga,Saburo,著者,1893-10-05,1945-02-14,https://www.aozora.gr.jp/cards/000260/files/56541_ruby_65926.zip,https://www.aozora.gr.jp/cards/000260/files/56541_66078.html,kyuko_jusan_jikan
2333,球根,1921,"1947, 1963",,新字新仮名,https://www.aozora.gr.jp/cards/000042/card2333.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/2333_ruby_2799.zip,https://www.aozora.gr.jp/cards/000042/files/2333_13492.html,kyukon
46710,キューピー,1922,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46710.html,96,夢野,久作,ゆめの,きゅうさく,Yumeno,Kyusaku,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46710_ruby_27638.zip,https://www.aozora.gr.jp/cards/000096/files/46710_27684.html,kyupi
24424,窮理日記,1900,1996,1950,新字新仮名,https://www.aozora.gr.jp/cards/000042/card24424.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/24424_ruby_14015.zip,https://www.aozora.gr.jp/cards/000042/files/24424_14051.html,kyuri_nikki
328,窮死,1907,"1939, 1960",,新字新仮名,https://www.aozora.gr.jp/cards/000038/card328.html,38,国木田,独歩,くにきだ,どっぽ,Kunikida,Doppo,著者,1871-08-30,1908-06-23,https://www.aozora.gr.jp/cards/000038/files/328_ruby_4258.zip,https://www.aozora.gr.jp/cards/000038/files/328_15937.html,kyushi
56971,九州より,1915,2000,1915,新字旧仮名,https://www.aozora.gr.jp/cards/000416/card56971.html,416,伊藤,野枝,いとう,のえ,Ito,Noe,著者,1895-01-21,1923-09-16,https://www.aozora.gr.jp/cards/000416/files/56971_ruby_69682.zip,https://www.aozora.gr.jp/cards/000416/files/56971_69727.html,kyushu_yori
838,旧主人,1902,1969,,新字新仮名,https://www.aozora.gr.jp/cards/000158/card838.html,158,島崎,藤村,しまざき,とうそん,Shimazaki,Toson,著者,1872-03-25,1943-08-22,https://www.aozora.gr.jp/cards/000158/files/838_ruby_2886.zip,https://www.aozora.gr.jp/cards/000158/files/838_49050.html,kyushujin
3864,九州の東海岸,1926,1981,1953,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3864.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3864_ruby_12549.zip,https://www.aozora.gr.jp/cards/000311/files/3864_12828.html,kyushuno_higashikaikagan
424,檸檬,1925,1972,,新字新仮名,https://www.aozora.gr.jp/cards/000074/card424.html,74,梶井,基次郎,かじい,もとじろう,Kajii,Motojiro,著者,1901-02-17,1932-03-24,https://www.aozora.gr.jp/cards/000074/files/424_ruby_19825.zip,https://www.aozora.gr.jp/cards/000074/files/424_19826.html,lemon
46349,檸檬,1925,1933,,旧字旧仮名,https://www.aozora.gr.jp/cards/000074/card46349.html,74,梶井,基次郎,かじい,もとじろう,Kajii,Motojiro,著者,1901-02-17,1932-03-24,https://www.aozora.gr.jp/cards/000074/files/46349_ruby_23599.zip,https://www.aozora.gr.jp/cards/000074/files/46349_23843.html,lemon
94,LOS CAPRICHOS,1922,1965,,新字旧仮名,https://www.aozora.gr.jp/cards/000879/card94.html,879,芥川,竜之介,あくたがわ,りゅうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,1927-07-24,https://www.aozora.gr.jp/cards/000879/files/94_ruby_1357.zip,https://www.aozora.gr.jp/cards/000879/files/94_15098.html,los_caprichos
42208,まぼろし,1898,"1939, 1972",1901,新字新仮名,https://www.aozora.gr.jp/cards/000038/card42208.html,38,国木田,独歩,くにきだ,どっぽ,Kunikida,Doppo,著者,1871-08-30,1908-06-23,https://www.aozora.gr.jp/cards/000038/files/42208_ruby_48060.zip,https://www.aozora.gr.jp/cards/000038/files/42208_48331.html,maboroshi
42414,幻の彼方,1922,1965,,新字新仮名,https://www.aozora.gr.jp/cards/000906/card42414.html,906,豊島,与志雄,とよしま,よしお,Toyoshima,Yoshio,著者,1890-11-27,1955-06-18,https://www.aozora.gr.jp/cards/000906/files/42414_ruby_27958.zip,https://www.aozora.gr.jp/cards/000906/files/42414_27972.html,maboroshino_kanata
780,幻影の盾,1905,"1952, 1968",,新字新仮名,https://www.aozora.gr.jp/cards/000148/card780.html,148,夏目,漱石,なつめ,そうせき,Natsume,Soseki,著者,1867-02-09,1916-12-09,https://www.aozora.gr.jp/cards/000148/files/780_ruby_569.zip,https://www.aozora.gr.jp/cards/000148/files/780_14966.html,maboroshino_tate
49093,町,1911,1995,1913,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card49093.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/49093_ruby_69538.zip,https://www.aozora.gr.jp/cards/000214/files/49093_69589.html,machi
49093,町,1911,1995,1913,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card49093.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/49093_ruby_69538.zip,https://www.aozora.gr.jp/cards/000214/files/49093_69589.html,machi
55233,まちむすめ,,1923,,旧字旧仮名,https://www.aozora.gr.jp/cards/000235/card55233.html,235,上田,敏,うえだ,びん,Ueda,Bin,著者,1874-10-30,1916-07-09,https://www.aozora.gr.jp/cards/000235/files/55233_ruby_49359.zip,https://www.aozora.gr.jp/cards/000235/files/55233_50055.html,machi_musume
